split,scenario,seed,sku,policy,holding_cost,shortage_cost,demand_units,immediate_units,shortage_units,backlog_unit_days,inventory_unit_days,cost_per_day,fill_rate,mean_on_hand,measured_days
test,combined_stress,1009,SKU-002,service_aware,32521.79999999999,70720.0,4825,3847,978,2210,16695,573.5655555555555,0.7973056994818652,92.75,180
test,combined_stress,1010,SKU-002,independent,17825.100000000006,132288.0,4825,3251,1574,4134,9755,833.9616666666667,0.6737823834196891,54.19444444444444,180
test,combined_stress,1010,SKU-002,normal_optimized,5292.699999999998,296672.0,4825,1890,2935,9271,2485,1677.5816666666667,0.3917098445595855,13.805555555555555,180
test,combined_stress,1010,SKU-002,service_aware,31394.800000000003,76640.0,4825,3747,1078,2395,16116,600.1933333333334,0.776580310880829,89.53333333333333,180
test,combined_stress,1011,SKU-002,independent,18447.300000000014,126656.0,4825,3254,1571,3958,10200,806.1294444444445,0.6744041450777202,56.666666666666664,180
test,combined_stress,1011,SKU-002,normal_optimized,5656.7,290048.0,4825,1865,2960,9064,2659,1642.8038888888889,0.38652849740932643,14.772222222222222,180
test,combined_stress,1011,SKU-002,service_aware,32047.700000000015,71616.0,4825,3796,1029,2238,16580,575.9094444444445,0.7867357512953368,92.11111111111111,180
test,combined_stress,1012,SKU-002,independent,17784.899999999998,110112.0,4825,3381,1444,3441,9682,710.5383333333333,0.7007253886010363,53.78888888888889,180
test,combined_stress,1012,SKU-002,normal_optimized,5141.2,280512.0,4825,1823,3002,8766,2419,1586.9622222222222,0.3778238341968912,13.438888888888888,180
test,combined_stress,1012,SKU-002,service_aware,31669.100000000002,59104.0,4825,3980,845,1847,16188,504.295,0.8248704663212435,89.93333333333334,180
validation,normal,1001,SKU-003,independent,5767.720000000001,264.0,1638,1618,20,22,13283,33.509555555555565,0.9877899877899878,73.79444444444445,180
validation,normal,1001,SKU-003,normal_optimized,4386.269999999999,528.0,1638,1600,38,44,7737,27.301499999999994,0.9768009768009768,42.983333333333334,180
validation,normal,1001,SKU-003,service_aware,7128.520000000001,264.0,1638,1618,20,22,19223,41.06955555555556,0.9877899877899878,106.79444444444445,180
validation,normal,1002,SKU-003,independent,5670.7699999999995,108.0,1638,1629,9,9,12883,32.104277777777774,0.9945054945054945,71.57222222222222,180
validation,normal,1002,SKU-003,normal_optimized,4262.510000000001,552.0,1638,1600,38,46,7361,26.747277777777786,0.9768009768009768,40.894444444444446,180
validation,normal,1002,SKU-003,service_aware,7033.879999999999,108.0,1638,1629,9,9,18822,39.67711111111111,0.9945054945054945,104.56666666666666,180
validation,normal,1003,SKU-003,independent,5724.564999999998,228.0,1638,1621,17,19,12991,33.06980555555554,0.9896214896214897,72.17222222222222,180
validation,normal,1003,SKU-003,normal_optimized,4288.864999999996,1056.0,1638,1573,65,88,7448,29.69369444444442,0.9603174603174603,41.37777777777778,180
validation,normal,1003,SKU-003,service_aware,7089.845000000005,228.0,1638,1621,17,19,18933,40.65469444444447,0.9896214896214897,105.18333333333334,180
validation,normal,1004,SKU-003,independent,5775.700000000001,192.0,1638,1622,16,16,13025,33.15388888888889,0.9902319902319903,72.36111111111111,180
validation,normal,1004,SKU-003,normal_optimized,4316.305000000001,660.0,1638,1589,49,55,7444,27.646138888888895,0.9700854700854701,41.355555555555554,180
validation,normal,1004,SKU-003,service_aware,7143.710000000003,192.0,1638,1622,16,16,18970,40.75394444444446,0.9902319902319903,105.38888888888889,180
validation,normal,1005,SKU-003,independent,5736.745000000001,216.0,1638,1620,18,18,13087,33.07080555555556,0.989010989010989,72.70555555555555,180
validation,normal,1005,SKU-003,normal_optimized,4305.7350000000015,552.0,1638,1602,36,46,7549,26.987416666666675,0.978021978021978,41.93888888888889,180
validation,normal,1005,SKU-003,service_aware,7099.294999999999,216.0,1638,1620,18,18,19028,40.64052777777777,0.989010989010989,105.71111111111111,180
validation,normal,1006,SKU-003,independent,5703.005000000001,168.0,1638,1626,12,14,13012,32.61669444444445,0.9926739926739927,72.28888888888889,180
validation,normal,1006,SKU-003,normal_optimized,4267.9349999999995,636.0,1638,1602,36,53,7437,27.24408333333333,0.978021978021978,41.31666666666667,180
validation,normal,1006,SKU-003,service_aware,7064.784999999996,168.0,1638,1626,12,14,18952,40.182138888888865,0.9926739926739927,105.28888888888889,180
validation,normal,1007,SKU-003,independent,5750.394999999999,348.0,1638,1615,23,29,13028,33.879972222222214,0.985958485958486,72.37777777777778,180
validation,normal,1007,SKU-003,normal_optimized,4337.935000000001,624.0,1638,1598,40,52,7438,27.566305555555562,0.9755799755799756,41.32222222222222,180
validation,normal,1007,SKU-003,service_aware,7111.1950000000015,348.0,1638,1615,23,29,18968,41.43997222222223,0.985958485958486,105.37777777777778,180
validation,normal,1008,SKU-003,independent,5748.995000000002,228.0,1638,1623,15,19,13086,33.20552777777779,0.9908424908424909,72.7,180
validation,normal,1008,SKU-003,normal_optimized,4324.145000000002,636.0,1638,1596,42,53,7535,27.556361111111123,0.9743589743589743,41.861111111111114,180
validation,normal,1008,SKU-003,service_aware,7109.55,228.0,1638,1623,15,19,19025,40.76416666666667,0.9908424908424909,105.69444444444444,180
validation,normal,1009,SKU-003,independent,5841.499999999998,264.0,1638,1616,22,22,13394,33.91944444444444,0.9865689865689866,74.41111111111111,180
validation,normal,1009,SKU-003,normal_optimized,4460.4699999999975,780.0,1638,1588,50,65,7884,29.113722222222208,0.9694749694749695,43.8,180
validation,normal,1009,SKU-003,service_aware,7202.439999999998,264.0,1638,1616,22,22,19332,41.48022222222221,0.9865689865689866,107.4,180
validation,normal,1010,SKU-003,independent,5789.804999999999,336.0,1638,1615,23,28,13150,34.03225,0.985958485958486,73.05555555555556,180
validation,normal,1010,SKU-003,normal_optimized,4359.880000000001,1080.0,1638,1580,58,90,7639,30.22155555555556,0.9645909645909646,42.43888888888889,180
validation,normal,1010,SKU-003,service_aware,7152.704999999999,336.0,1638,1615,23,28,19090,41.60391666666666,0.985958485958486,106.05555555555556,180
validation,normal,1011,SKU-003,independent,5850.285000000002,276.0,1638,1618,20,23,13377,34.034916666666675,0.9877899877899878,74.31666666666666,180
validation,normal,1011,SKU-003,normal_optimized,4461.5199999999995,324.0,1638,1615,23,27,7804,26.58622222222222,0.985958485958486,43.355555555555554,180
validation,normal,1011,SKU-003,service_aware,7213.184999999999,276.0,1638,1618,20,23,19319,41.606583333333326,0.9877899877899878,107.32777777777778,180
validation,normal,1012,SKU-003,independent,5786.9,48.0,1638,1634,4,4,13212,32.41611111111111,0.9975579975579976,73.4,180
validation,normal,1012,SKU-003,normal_optimized,4399.115,144.0,1638,1626,12,12,7639,25.239527777777777,0.9926739926739927,42.43888888888889,180
validation,normal,1012,SKU-003,service_aware,7147.7,48.0,1638,1634,4,4,19152,39.97611111111111,0.9975579975579976,106.4,180
validation,demand_spike,1001,SKU-003,independent,5148.045000000004,3036.0,1955,1777,178,253,11746,45.466916666666684,0.9089514066496164,65.25555555555556,180
validation,demand_spike,1001,SKU-003,normal_optimized,3763.97,6516.0,1955,1681,274,543,6499,57.11094444444444,0.859846547314578,36.105555555555554,180
validation,demand_spike,1001,SKU-003,service_aware,6519.310000000002,2004.0,1955,1832,123,167,17574,47.35172222222223,0.9370843989769821,97.63333333333334,180
validation,demand_spike,1002,SKU-003,independent,5031.915000000001,1572.0,1955,1852,103,131,11251,36.68841666666667,0.9473145780051151,62.50555555555555,180
validation,demand_spike,1002,SKU-003,normal_optimized,3531.640000000001,5268.0,1955,1685,270,439,5980,48.8868888888889,0.8618925831202046,33.22222222222222,180
validation,demand_spike,1002,SKU-003,service_aware,6400.834999999998,1116.0,1955,1874,81,93,17138,41.76019444444444,0.9585677749360614,95.21111111111111,180
validation,demand_spike,1003,SKU-003,independent,5071.779999999994,4368.0,1955,1737,218,364,11406,52.4432222222222,0.8884910485933504,63.36666666666667,180
validation,demand_spike,1003,SKU-003,normal_optimized,3675.8049999999985,9312.0,1955,1602,353,776,6282,72.15447222222221,0.8194373401534527,34.9,180
validation,demand_spike,1003,SKU-003,service_aware,6437.270000000005,2016.0,1955,1816,139,168,17164,46.96261111111114,0.9289002557544757,95.35555555555555,180
validation,demand_spike,1004,SKU-003,independent,5096.945000000002,3084.0,1955,1792,163,257,11394,45.44969444444446,0.9166240409207161,63.3,180
validation,demand_spike,1004,SKU-003,normal_optimized,3642.3100000000013,7680.0,1955,1668,287,640,6180,62.90172222222223,0.8531969309462916,34.333333333333336,180
validation,demand_spike,1004,SKU-003,service_aware,6501.1100000000015,1392.0,1955,1864,91,116,17222,43.85061111111112,0.9534526854219949,95.67777777777778,180
validation,demand_spike,1005,SKU-003,independent,5122.25,2664.0,1955,1784,171,222,11541,43.25694444444444,0.9125319693094629,64.11666666666666,180
validation,demand_spike,1005,SKU-003,normal_optimized,3650.9550000000004,6432.0,1955,1649,306,536,6313,56.016416666666665,0.8434782608695652,35.07222222222222,180
validation,demand_spike,1005,SKU-003,service_aware,6496.909999999999,1656.0,1955,1826,129,138,17411,45.29394444444444,0.9340153452685422,96.72777777777777,180
validation,demand_spike,1006,SKU-003,independent,5038.67,2928.0,1955,1793,162,244,11408,44.259277777777775,0.9171355498721228,63.37777777777778,180
validation,demand_spike,1006,SKU-003,normal_optimized,3625.614999999999,7356.0,1955,1659,296,613,6188,61.00897222222221,0.8485933503836317,34.37777777777778,180
validation,demand_spike,1006,SKU-003,service_aware,6418.439999999996,1536.0,1955,1852,103,128,17241,44.19133333333331,0.9473145780051151,95.78333333333333,180
validation,demand_spike,1007,SKU-003,independent,5098.974999999999,2628.0,1955,1806,149,219,11390,42.927638888888886,0.9237851662404092,63.27777777777778,180
validation,demand_spike,1007,SKU-003,normal_optimized,3601.3599999999997,6780.0,1955,1637,318,565,6095,57.67422222222223,0.8373401534526854,33.861111111111114,180
validation,demand_spike,1007,SKU-003,service_aware,6479.69,1884.0,1955,1838,117,157,17243,46.464944444444434,0.9401534526854219,95.79444444444445,180
validation,demand_spike,1008,SKU-003,independent,5144.265000000001,2580.0,1955,1820,135,215,11523,42.91258333333334,0.9309462915601023,64.01666666666667,180
validation,demand_spike,1008,SKU-003,normal_optimized,3635.940000000001,5940.0,1955,1692,263,495,6228,53.19966666666667,0.8654731457800512,34.6,180
validation,demand_spike,1008,SKU-003,service_aware,6528.549999999998,1944.0,1955,1835,120,162,17379,47.06972222222222,0.9386189258312021,96.55,180
validation,demand_spike,1009,SKU-003,independent,5195.750000000001,3048.0,1955,1788,167,254,11856,45.798611111111114,0.9145780051150895,65.86666666666666,180
validation,demand_spike,1009,SKU-003,normal_optimized,3818.255,7068.0,1955,1682,273,589,6627,60.47919444444445,0.8603580562659846,36.81666666666667,180
validation,demand_spike,1009,SKU-003,service_aware,6583.6749999999965,1656.0,1955,1837,118,138,17667,45.7759722222222,0.9396419437340153,98.15,180
validation,demand_spike,1010,SKU-003,independent,5160.890000000002,4464.0,1955,1743,212,372,11650,53.47161111111113,0.8915601023017903,64.72222222222223,180
validation,demand_spike,1010,SKU-003,normal_optimized,3725.890000000001,8484.0,1955,1634,321,707,6454,67.83272222222223,0.8358056265984655,35.855555555555554,180
validation,demand_spike,1010,SKU-003,service_aware,6521.970000000002,2352.0,1955,1816,139,196,17398,49.29983333333334,0.9289002557544757,96.65555555555555,180
validation,demand_spike,1011,SKU-003,independent,5192.915,2256.0,1955,1814,141,188,11739,41.38286111111111,0.9278772378516624,65.21666666666667,180
validation,demand_spike,1011,SKU-003,normal_optimized,3743.669999999998,6456.0,1955,1666,289,538,6461,56.66483333333333,0.8521739130434782,35.894444444444446,180
validation,demand_spike,1011,SKU-003,service_aware,6579.51,1392.0,1955,1857,98,116,17586,44.28616666666667,0.9498721227621484,97.7,180
validation,demand_spike,1012,SKU-003,independent,5177.200000000001,2472.0,1955,1789,166,206,11616,42.49555555555556,0.9150895140664962,64.53333333333333,180
validation,demand_spike,1012,SKU-003,normal_optimized,3704.82,5832.0,1955,1670,285,486,6326,52.98233333333333,0.8542199488491049,35.144444444444446,180
validation,demand_spike,1012,SKU-003,service_aware,6563.655000000002,1776.0,1955,1824,131,148,17528,46.331416666666684,0.9329923273657289,97.37777777777778,180
validation,supplier_delay,1001,SKU-003,independent,3965.675000000002,1164.0,1638,1573,65,97,6805,28.498194444444454,0.9603174603174603,37.80555555555556,180
validation,supplier_delay,1001,SKU-003,normal_optimized,1638.6649999999997,13236.0,1638,1112,526,1103,2246,82.63702777777777,0.6788766788766789,12.477777777777778,180
validation,supplier_delay,1001,SKU-003,service_aware,5618.654999999998,264.0,1638,1618,20,22,12626,32.68141666666666,0.9877899877899878,70.14444444444445,180
validation,supplier_delay,1002,SKU-003,independent,3834.495000000001,1884.0,1638,1534,104,157,6429,31.76941666666667,0.9365079365079365,35.71666666666667,180
validation,supplier_delay,1002,SKU-003,normal_optimized,1520.4350000000002,16572.0,1638,1056,582,1381,2091,100.51352777777778,0.6446886446886447,11.616666666666667,180
validation,supplier_delay,1002,SKU-003,service_aware,5515.929999999999,72.0,1638,1632,6,6,12252,31.044055555555552,0.9963369963369964,68.06666666666666,180
validation,supplier_delay,1003,SKU-003,independent,3943.7999999999993,2280.0,1638,1525,113,190,6629,34.57666666666666,0.931013431013431,36.827777777777776,180
validation,supplier_delay,1003,SKU-003,normal_optimized,1568.315000000001,15720.0,1638,1054,584,1310,2166,96.04619444444445,0.6434676434676435,12.033333333333333,180
validation,supplier_delay,1003,SKU-003,service_aware,5555.864999999998,420.0,1638,1610,28,35,12362,33.19924999999999,0.9829059829059829,68.67777777777778,180
validation,supplier_delay,1004,SKU-003,independent,3932.1450000000004,2400.0,1638,1550,88,200,6572,35.178583333333336,0.9462759462759462,36.51111111111111,180
validation,supplier_delay,1004,SKU-003,normal_optimized,1555.6450000000011,15636.0,1638,1086,552,1303,2138,95.50913888888888,0.663003663003663,11.877777777777778,180
validation,supplier_delay,1004,SKU-003,service_aware,5609.100000000002,324.0,1638,1611,27,27,12390,32.96166666666668,0.9835164835164835,68.83333333333333,180
validation,supplier_delay,1005,SKU-003,independent,3864.350000000001,1644.0,1638,1545,93,137,6599,30.601944444444445,0.9432234432234432,36.66111111111111,180
validation,supplier_delay,1005,SKU-003,normal_optimized,1529.9200000000008,16188.0,1638,1044,594,1349,2171,98.4328888888889,0.6373626373626373,12.061111111111112,180
validation,supplier_delay,1005,SKU-003,service_aware,5587.750000000005,252.0,1638,1618,20,21,12468,32.44305555555558,0.9877899877899878,69.26666666666667,180
validation,supplier_delay,1006,SKU-003,independent,3868.9349999999986,1464.0,1638,1571,67,122,6474,29.627416666666658,0.9590964590964591,35.96666666666667,180
validation,supplier_delay,1006,SKU-003,normal_optimized,1482.7399999999998,15300.0,1638,1018,620,1275,2065,93.23744444444444,0.6214896214896215,11.472222222222221,180
validation,supplier_delay,1006,SKU-003,service_aware,5546.415000000002,180.0,1638,1625,13,15,12340,31.813416666666676,0.9920634920634921,68.55555555555556,180
validation,supplier_delay,1007,SKU-003,independent,3930.1500000000024,1872.0,1638,1547,91,156,6533,32.23416666666668,0.9444444444444444,36.294444444444444,180
validation,supplier_delay,1007,SKU-003,normal_optimized,1548.7150000000001,15192.0,1638,1062,576,1266,2141,93.00397222222222,0.6483516483516484,11.894444444444444,180
validation,supplier_delay,1007,SKU-003,service_aware,5573.540000000002,408.0,1638,1610,28,34,12368,33.23077777777779,0.9829059829059829,68.71111111111111,180
validation,supplier_delay,1008,SKU-003,independent,3959.095,1740.0,1638,1555,83,145,6618,31.661638888888884,0.9493284493284493,36.766666666666666,180
validation,supplier_delay,1008,SKU-003,normal_optimized,1525.65,14820.0,1638,1060,578,1235,2095,90.80916666666667,0.6471306471306472,11.63888888888889,180
validation,supplier_delay,1008,SKU-003,service_aware,5571.999999999999,228.0,1638,1623,15,19,12386,32.222222222222214,0.9908424908424909,68.81111111111112,180
validation,supplier_delay,1009,SKU-003,independent,4098.884999999998,1716.0,1638,1547,91,143,6968,32.30491666666666,0.9444444444444444,38.71111111111111,180
validation,supplier_delay,1009,SKU-003,normal_optimized,1668.5899999999997,12600.0,1638,1150,488,1050,2277,79.26994444444445,0.702075702075702,12.65,180
validation,supplier_delay,1009,SKU-003,service_aware,5674.479999999999,264.0,1638,1616,22,22,12762,32.99155555555555,0.9865689865689866,70.9,180
validation,supplier_delay,1010,SKU-003,independent,3897.005,2460.0,1638,1525,113,205,6679,35.316694444444444,0.931013431013431,37.105555555555554,180
validation,supplier_delay,1010,SKU-003,normal_optimized,1639.7149999999995,16296.0,1638,1058,580,1358,2279,99.64286111111112,0.645909645909646,12.661111111111111,180
validation,supplier_delay,1010,SKU-003,service_aware,5610.9199999999955,408.0,1638,1613,25,34,12530,33.43844444444442,0.9847374847374848,69.61111111111111,180
validation,supplier_delay,1011,SKU-003,independent,4085.2,1428.0,1638,1566,72,119,6855,30.628888888888888,0.9560439560439561,38.083333333333336,180
validation,supplier_delay,1011,SKU-003,normal_optimized,1599.4650000000001,12600.0,1638,1130,508,1050,2214,78.88591666666667,0.6898656898656899,12.3,180
validation,supplier_delay,1011,SKU-003,service_aware,5696.774999999998,228.0,1638,1622,16,19,12717,32.91541666666665,0.9902319902319903,70.65,180
validation,supplier_delay,1012,SKU-003,independent,4003.7199999999993,1584.0,1638,1550,88,132,6710,31.042888888888886,0.9462759462759462,37.27777777777778,180
validation,supplier_delay,1012,SKU-003,normal_optimized,1592.5700000000006,13668.0,1638,1109,529,1139,2176,84.78094444444444,0.6770451770451771,12.088888888888889,180
validation,supplier_delay,1012,SKU-003,service_aware,5637.659999999998,48.0,1638,1634,4,4,12555,31.58699999999999,0.9975579975579976,69.75,180
validation,combined_stress,1001,SKU-003,independent,3083.0100000000016,17472.0,1955,1457,498,1456,5123,114.1945,0.7452685421994885,28.461111111111112,180
validation,combined_stress,1001,SKU-003,normal_optimized,1093.9599999999987,41412.0,1955,878,1077,3451,1488,236.14422222222223,0.44910485933503835,8.266666666666667,180
validation,combined_stress,1001,SKU-003,service_aware,4627.385,7524.0,1955,1662,293,627,10163,67.50769444444444,0.8501278772378517,56.46111111111111,180
validation,combined_stress,1002,SKU-003,independent,2870.6650000000004,16788.0,1955,1392,563,1399,4686,109.21480555555556,0.7120204603580562,26.033333333333335,180
validation,combined_stress,1002,SKU-003,normal_optimized,1016.8550000000001,44412.0,1955,793,1162,3701,1393,252.3825277777778,0.40562659846547316,7.738888888888889,180
validation,combined_stress,1002,SKU-003,service_aware,4531.870000000001,6648.0,1955,1687,268,554,9746,62.11038888888889,0.8629156010230179,54.144444444444446,180
validation,combined_stress,1003,SKU-003,independent,3056.1649999999977,21012.0,1955,1406,549,1751,5015,133.71202777777776,0.7191815856777494,27.86111111111111,180
validation,combined_stress,1003,SKU-003,normal_optimized,1084.4400000000005,45588.0,1955,835,1120,3799,1490,259.29133333333334,0.42710997442455245,8.277777777777779,180
validation,combined_stress,1003,SKU-003,service_aware,4636.7649999999985,10332.0,1955,1629,326,861,10055,83.15980555555555,0.8332480818414322,55.861111111111114,180
validation,combined_stress,1004,SKU-003,independent,3008.3899999999994,19872.0,1955,1435,520,1656,4881,127.11327777777777,0.7340153452685422,27.116666666666667,180
validation,combined_stress,1004,SKU-003,normal_optimized,1050.2450000000003,44820.0,1955,871,1084,3735,1437,254.83469444444447,0.44552429667519183,7.983333333333333,180
validation,combined_stress,1004,SKU-003,service_aware,4672.85,9624.0,1955,1684,271,802,10028,79.42694444444444,0.8613810741687979,55.71111111111111,180
validation,combined_stress,1005,SKU-003,independent,2991.6950000000024,18804.0,1955,1397,558,1567,5010,121.08719444444446,0.7145780051150895,27.833333333333332,180
validation,combined_stress,1005,SKU-003,normal_optimized,1061.1649999999997,44220.0,1955,858,1097,3685,1478,251.56202777777779,0.43887468030690535,8.21111111111111,180
validation,combined_stress,1005,SKU-003,service_aware,4627.840000000005,8376.0,1955,1642,313,698,10077,72.24355555555557,0.8398976982097187,55.983333333333334,180
validation,combined_stress,1006,SKU-003,independent,2952.809999999999,18600.0,1955,1416,539,1550,4811,119.73783333333333,0.7242966751918158,26.727777777777778,180
validation,combined_stress,1006,SKU-003,normal_optimized,1007.6849999999998,45456.0,1955,797,1158,3788,1402,258.1315833333333,0.40767263427109973,7.788888888888889,180
validation,combined_stress,1006,SKU-003,service_aware,4557.1399999999985,8040.0,1955,1671,284,670,9901,69.9841111111111,0.8547314578005115,55.00555555555555,180
validation,combined_stress,1007,SKU-003,independent,3016.8950000000013,18984.0,1955,1410,545,1582,4887,122.22719444444445,0.7212276214833759,27.15,180
validation,combined_stress,1007,SKU-003,normal_optimized,1060.745,44280.0,1955,839,1116,3690,1463,251.8930277777778,0.429156010230179,8.127777777777778,180
validation,combined_stress,1007,SKU-003,service_aware,4620.945000000001,8220.0,1955,1663,292,685,9971,71.33858333333333,0.8506393861892583,55.394444444444446,180
validation,combined_stress,1008,SKU-003,independent,2983.399999999999,17076.0,1955,1462,493,1423,4842,111.4411111111111,0.7478260869565218,26.9,180
validation,combined_stress,1008,SKU-003,normal_optimized,968.0999999999998,41856.0,1955,810,1145,3488,1326,237.91166666666666,0.4143222506393862,7.366666666666666,180
validation,combined_stress,1008,SKU-003,service_aware,4625.390000000001,6972.0,1955,1708,247,581,9940,64.42994444444444,0.8736572890025576,55.22222222222222,180
validation,combined_stress,1009,SKU-003,independent,3167.045,16956.0,1955,1474,481,1413,5225,111.79469444444443,0.7539641943734016,29.02777777777778,180
validation,combined_stress,1009,SKU-003,normal_optimized,1130.3599999999997,39588.0,1955,911,1044,3299,1543,226.21311111111112,0.4659846547314578,8.572222222222223,180
validation,combined_stress,1009,SKU-003,service_aware,4736.059999999995,7968.0,1955,1685,270,664,10332,70.57811111111108,0.8618925831202046,57.4,180
validation,combined_stress,1010,SKU-003,independent,3068.2050000000013,19956.0,1955,1425,530,1663,5109,127.91225000000001,0.7289002557544757,28.383333333333333,180
validation,combined_stress,1010,SKU-003,normal_optimized,1111.7049999999997,44436.0,1955,853,1102,3703,1530,253.04280555555556,0.4363171355498721,8.5,180
validation,combined_stress,1010,SKU-003,service_aware,4702.669999999997,9696.0,1955,1660,295,808,10254,79.9926111111111,0.8491048593350383,56.96666666666667,180
validation,combined_stress,1011,SKU-003,independent,3137.6450000000004,18492.0,1955,1429,526,1541,5153,120.16469444444445,0.7309462915601023,28.627777777777776,180
validation,combined_stress,1011,SKU-003,normal_optimized,1113.315,41448.0,1955,912,1043,3454,1521,236.45175,0.46649616368286445,8.45,180
validation,combined_stress,1011,SKU-003,service_aware,4695.67,7824.0,1955,1668,287,652,10247,69.55372222222222,0.8531969309462916,56.92777777777778,180
validation,combined_stress,1012,SKU-003,independent,3095.924999999999,17352.0,1955,1416,539,1446,5037,113.59958333333333,0.7242966751918158,27.983333333333334,180
validation,combined_stress,1012,SKU-003,normal_optimized,1050.735,40380.0,1955,894,1061,3365,1424,230.17075,0.45728900255754473,7.911111111111111,180
validation,combined_stress,1012,SKU-003,service_aware,4703.125000000001,6924.0,1955,1678,277,577,10109,64.59513888888888,0.858312020460358,56.16111111111111,180
test,normal,1001,SKU-003,independent,5860.540000000006,156.0,1589,1576,13,13,13449,33.42522222222226,0.9918187539332913,74.71666666666667,180
test,normal,1001,SKU-003,normal_optimized,4475.205,216.0,1589,1571,18,18,7884,26.06225,0.9886721208307111,43.8,180
test,normal,1001,SKU-003,service_aware,7221.339999999999,156.0,1589,1576,13,13,19389,40.98522222222222,0.9918187539332913,107.71666666666667,180
test,normal,1002,SKU-003,independent,5817.524999999998,120.0,1589,1579,10,10,13259,32.98624999999999,0.9937067337948395,73.66111111111111,180
test,normal,1002,SKU-003,normal_optimized,4453.575000000004,240.0,1589,1570,19,20,7689,26.07541666666669,0.9880427942101951,42.71666666666667,180
test,normal,1002,SKU-003,service_aware,7178.325000000001,120.0,1589,1579,10,10,19199,40.54625,0.9937067337948395,106.66111111111111,180
test,normal,1003,SKU-003,independent,5896.344999999998,72.0,1589,1583,6,6,13439,33.15747222222221,0.9962240402769037,74.66111111111111,180
test,normal,1003,SKU-003,normal_optimized,4559.625000000001,108.0,1589,1580,9,9,7863,25.931250000000006,0.9943360604153556,43.68333333333333,180
test,normal,1003,SKU-003,service_aware,7257.145000000003,72.0,1589,1583,6,6,19379,40.71747222222224,0.9962240402769037,107.66111111111111,180
test,normal,1004,SKU-003,independent,5890.919999999998,84.0,1589,1582,7,7,13336,33.19399999999999,0.9955947136563876,74.08888888888889,180
test,normal,1004,SKU-003,normal_optimized,4526.48,132.0,1589,1578,11,11,7779,25.880444444444443,0.9930774071743235,43.21666666666667,180
test,normal,1004,SKU-003,service_aware,7251.7199999999975,84.0,1589,1582,7,7,19276,40.753999999999984,0.9955947136563876,107.08888888888889,180
test,normal,1005,SKU-003,independent,5861.414999999999,48.0,1589,1585,4,4,13481,32.83008333333333,0.9974826935179358,74.89444444444445,180
test,normal,1005,SKU-003,normal_optimized,4516.3650000000025,132.0,1589,1580,9,11,7926,25.824250000000013,0.9943360604153556,44.03333333333333,180
test,normal,1005,SKU-003,service_aware,7222.215,48.0,1589,1585,4,4,19421,40.39008333333334,0.9974826935179358,107.89444444444445,180
test,normal,1006,SKU-003,independent,5854.695,72.0,1589,1583,6,6,13531,32.92608333333333,0.9962240402769037,75.17222222222222,180
test,normal,1006,SKU-003,normal_optimized,4499.564999999999,84.0,1589,1582,7,7,7970,25.464249999999993,0.9955947136563876,44.27777777777778,180
test,normal,1006,SKU-003,service_aware,7215.495000000001,72.0,1589,1583,6,6,19471,40.48608333333334,0.9962240402769037,108.17222222222222,180
test,normal,1007,SKU-003,independent,5933.41,108.0,1589,1580,9,9,13559,33.56338888888889,0.9943360604153556,75.32777777777778,180
test,normal,1007,SKU-003,normal_optimized,4581.395000000001,156.0,1589,1576,13,13,7965,26.31886111111112,0.9918187539332913,44.25,180
test,normal,1007,SKU-003,service_aware,7294.21,108.0,1589,1580,9,9,19499,41.12338888888889,0.9943360604153556,108.32777777777778,180
test,normal,1008,SKU-003,independent,5887.000000000001,96.0,1589,1581,8,8,13499,33.238888888888894,0.9949653870358716,74.99444444444444,180
test,normal,1008,SKU-003,normal_optimized,4539.605000000003,180.0,1589,1575,14,15,7936,26.220027777777794,0.9911894273127754,44.08888888888889,180
test,normal,1008,SKU-003,service_aware,7247.799999999999,96.0,1589,1581,8,8,19439,40.79888888888888,0.9949653870358716,107.99444444444444,180
test,normal,1009,SKU-003,independent,5975.480000000002,120.0,1589,1579,10,10,13826,33.86377777777779,0.9937067337948395,76.81111111111112,180
test,normal,1009,SKU-003,normal_optimized,4631.900000000001,180.0,1589,1574,15,15,8249,26.73277777777778,0.9905601006922593,45.827777777777776,180
test,normal,1009,SKU-003,service_aware,7336.279999999994,120.0,1589,1579,10,10,19766,41.423777777777744,0.9937067337948395,109.81111111111112,180
test,normal,1010,SKU-003,independent,5873.910000000002,84.0,1589,1583,6,7,13480,33.099500000000006,0.9962240402769037,74.88888888888889,180
test,normal,1010,SKU-003,normal_optimized,4502.400000000002,108.0,1589,1581,8,9,7907,25.613333333333347,0.9949653870358716,43.92777777777778,180
test,normal,1010,SKU-003,service_aware,7234.709999999999,84.0,1589,1583,6,7,19420,40.659499999999994,0.9962240402769037,107.88888888888889,180
test,normal,1011,SKU-003,independent,6001.450000000002,264.0,1589,1570,19,22,13806,34.80805555555556,0.9880427942101951,76.7,180
test,normal,1011,SKU-003,normal_optimized,4633.23,288.0,1589,1568,21,24,8237,27.340166666666665,0.986784140969163,45.76111111111111,180
test,normal,1011,SKU-003,service_aware,7362.25,264.0,1589,1570,19,22,19746,42.36805555555556,0.9880427942101951,109.7,180
test,normal,1012,SKU-003,independent,5949.650000000001,84.0,1589,1582,7,7,13547,33.52027777777778,0.9955947136563876,75.2611111111111,180
