split,scenario,seed,sku,policy,node_id,immediate_units,demand_units,fill_rate
validation,combined_stress,1002,SKU-003,service_aware,4,461,484,0.9524793388429752
validation,combined_stress,1002,SKU-003,service_aware,5,495,538,0.9200743494423792
validation,combined_stress,1003,SKU-003,independent,2,327,449,0.7282850779510023
validation,combined_stress,1003,SKU-003,independent,3,302,484,0.6239669421487604
validation,combined_stress,1003,SKU-003,independent,4,378,484,0.78099173553719
validation,combined_stress,1003,SKU-003,independent,5,399,538,0.741635687732342
validation,combined_stress,1003,SKU-003,normal_optimized,2,235,449,0.5233853006681515
validation,combined_stress,1003,SKU-003,normal_optimized,3,159,484,0.3285123966942149
validation,combined_stress,1003,SKU-003,normal_optimized,4,210,484,0.43388429752066116
validation,combined_stress,1003,SKU-003,normal_optimized,5,231,538,0.42936802973977695
validation,combined_stress,1003,SKU-003,service_aware,2,363,449,0.8084632516703786
validation,combined_stress,1003,SKU-003,service_aware,3,342,484,0.7066115702479339
validation,combined_stress,1003,SKU-003,service_aware,4,439,484,0.9070247933884298
validation,combined_stress,1003,SKU-003,service_aware,5,485,538,0.9014869888475836
validation,combined_stress,1004,SKU-003,independent,2,318,449,0.7082405345211581
validation,combined_stress,1004,SKU-003,independent,3,299,484,0.6177685950413223
validation,combined_stress,1004,SKU-003,independent,4,387,484,0.7995867768595041
validation,combined_stress,1004,SKU-003,independent,5,431,538,0.8011152416356877
validation,combined_stress,1004,SKU-003,normal_optimized,2,223,449,0.49665924276169265
validation,combined_stress,1004,SKU-003,normal_optimized,3,178,484,0.3677685950413223
validation,combined_stress,1004,SKU-003,normal_optimized,4,229,484,0.4731404958677686
validation,combined_stress,1004,SKU-003,normal_optimized,5,241,538,0.4479553903345725
validation,combined_stress,1004,SKU-003,service_aware,2,378,449,0.8418708240534521
validation,combined_stress,1004,SKU-003,service_aware,3,374,484,0.7727272727272727
validation,combined_stress,1004,SKU-003,service_aware,4,447,484,0.9235537190082644
validation,combined_stress,1004,SKU-003,service_aware,5,485,538,0.9014869888475836
validation,combined_stress,1005,SKU-003,independent,2,320,449,0.7126948775055679
validation,combined_stress,1005,SKU-003,independent,3,286,484,0.5909090909090909
validation,combined_stress,1005,SKU-003,independent,4,377,484,0.7789256198347108
validation,combined_stress,1005,SKU-003,independent,5,414,538,0.7695167286245354
validation,combined_stress,1005,SKU-003,normal_optimized,2,218,449,0.48552338530066813
validation,combined_stress,1005,SKU-003,normal_optimized,3,165,484,0.3409090909090909
validation,combined_stress,1005,SKU-003,normal_optimized,4,224,484,0.4628099173553719
validation,combined_stress,1005,SKU-003,normal_optimized,5,251,538,0.46654275092936803
validation,combined_stress,1005,SKU-003,service_aware,2,365,449,0.8129175946547884
validation,combined_stress,1005,SKU-003,service_aware,3,339,484,0.7004132231404959
validation,combined_stress,1005,SKU-003,service_aware,4,455,484,0.9400826446280992
validation,combined_stress,1005,SKU-003,service_aware,5,483,538,0.8977695167286245
validation,combined_stress,1006,SKU-003,independent,2,332,449,0.7394209354120267
validation,combined_stress,1006,SKU-003,independent,3,284,484,0.5867768595041323
validation,combined_stress,1006,SKU-003,independent,4,386,484,0.7975206611570248
validation,combined_stress,1006,SKU-003,independent,5,414,538,0.7695167286245354
validation,combined_stress,1006,SKU-003,normal_optimized,2,237,449,0.5278396436525612
validation,combined_stress,1006,SKU-003,normal_optimized,3,166,484,0.34297520661157027
validation,combined_stress,1006,SKU-003,normal_optimized,4,201,484,0.4152892561983471
validation,combined_stress,1006,SKU-003,normal_optimized,5,193,538,0.3587360594795539
validation,combined_stress,1006,SKU-003,service_aware,2,371,449,0.8262806236080178
validation,combined_stress,1006,SKU-003,service_aware,3,355,484,0.7334710743801653
validation,combined_stress,1006,SKU-003,service_aware,4,456,484,0.9421487603305785
validation,combined_stress,1006,SKU-003,service_aware,5,489,538,0.9089219330855018
validation,combined_stress,1007,SKU-003,independent,2,305,449,0.6792873051224945
validation,combined_stress,1007,SKU-003,independent,3,301,484,0.621900826446281
validation,combined_stress,1007,SKU-003,independent,4,378,484,0.78099173553719
validation,combined_stress,1007,SKU-003,independent,5,426,538,0.79182156133829
validation,combined_stress,1007,SKU-003,normal_optimized,2,213,449,0.47438752783964366
validation,combined_stress,1007,SKU-003,normal_optimized,3,177,484,0.365702479338843
validation,combined_stress,1007,SKU-003,normal_optimized,4,214,484,0.44214876033057854
validation,combined_stress,1007,SKU-003,normal_optimized,5,235,538,0.4368029739776952
validation,combined_stress,1007,SKU-003,service_aware,2,358,449,0.7973273942093542
validation,combined_stress,1007,SKU-003,service_aware,3,359,484,0.7417355371900827
validation,combined_stress,1007,SKU-003,service_aware,4,448,484,0.9256198347107438
validation,combined_stress,1007,SKU-003,service_aware,5,498,538,0.9256505576208178
validation,combined_stress,1008,SKU-003,independent,2,335,449,0.7461024498886414
validation,combined_stress,1008,SKU-003,independent,3,293,484,0.6053719008264463
validation,combined_stress,1008,SKU-003,independent,4,402,484,0.8305785123966942
validation,combined_stress,1008,SKU-003,independent,5,432,538,0.8029739776951673
validation,combined_stress,1008,SKU-003,normal_optimized,2,220,449,0.48997772828507796
validation,combined_stress,1008,SKU-003,normal_optimized,3,173,484,0.3574380165289256
validation,combined_stress,1008,SKU-003,normal_optimized,4,211,484,0.4359504132231405
validation,combined_stress,1008,SKU-003,normal_optimized,5,206,538,0.3828996282527881
validation,combined_stress,1008,SKU-003,service_aware,2,378,449,0.8418708240534521
validation,combined_stress,1008,SKU-003,service_aware,3,367,484,0.7582644628099173
validation,combined_stress,1008,SKU-003,service_aware,4,468,484,0.9669421487603306
validation,combined_stress,1008,SKU-003,service_aware,5,495,538,0.9200743494423792
validation,combined_stress,1009,SKU-003,independent,2,318,449,0.7082405345211581
validation,combined_stress,1009,SKU-003,independent,3,310,484,0.640495867768595
validation,combined_stress,1009,SKU-003,independent,4,392,484,0.8099173553719008
validation,combined_stress,1009,SKU-003,independent,5,454,538,0.8438661710037175
validation,combined_stress,1009,SKU-003,normal_optimized,2,225,449,0.5011135857461024
validation,combined_stress,1009,SKU-003,normal_optimized,3,170,484,0.3512396694214876
validation,combined_stress,1009,SKU-003,normal_optimized,4,238,484,0.49173553719008267
validation,combined_stress,1009,SKU-003,normal_optimized,5,278,538,0.516728624535316
validation,combined_stress,1009,SKU-003,service_aware,2,368,449,0.8195991091314031
validation,combined_stress,1009,SKU-003,service_aware,3,381,484,0.7871900826446281
validation,combined_stress,1009,SKU-003,service_aware,4,449,484,0.9276859504132231
validation,combined_stress,1009,SKU-003,service_aware,5,487,538,0.9052044609665427
validation,combined_stress,1010,SKU-003,independent,2,321,449,0.7149220489977728
validation,combined_stress,1010,SKU-003,independent,3,306,484,0.6322314049586777
validation,combined_stress,1010,SKU-003,independent,4,387,484,0.7995867768595041
validation,combined_stress,1010,SKU-003,independent,5,411,538,0.7639405204460966
validation,combined_stress,1010,SKU-003,normal_optimized,2,228,449,0.5077951002227171
validation,combined_stress,1010,SKU-003,normal_optimized,3,168,484,0.34710743801652894
validation,combined_stress,1010,SKU-003,normal_optimized,4,224,484,0.4628099173553719
validation,combined_stress,1010,SKU-003,normal_optimized,5,233,538,0.43308550185873607
validation,combined_stress,1010,SKU-003,service_aware,2,372,449,0.8285077951002228
validation,combined_stress,1010,SKU-003,service_aware,3,358,484,0.7396694214876033
validation,combined_stress,1010,SKU-003,service_aware,4,454,484,0.9380165289256198
validation,combined_stress,1010,SKU-003,service_aware,5,476,538,0.8847583643122676
validation,combined_stress,1011,SKU-003,independent,2,335,449,0.7461024498886414
validation,combined_stress,1011,SKU-003,independent,3,296,484,0.6115702479338843
validation,combined_stress,1011,SKU-003,independent,4,382,484,0.7892561983471075
validation,combined_stress,1011,SKU-003,independent,5,416,538,0.7732342007434945
validation,combined_stress,1011,SKU-003,normal_optimized,2,226,449,0.5033407572383074
validation,combined_stress,1011,SKU-003,normal_optimized,3,184,484,0.38016528925619836
validation,combined_stress,1011,SKU-003,normal_optimized,4,255,484,0.5268595041322314
validation,combined_stress,1011,SKU-003,normal_optimized,5,247,538,0.4591078066914498
validation,combined_stress,1011,SKU-003,service_aware,2,380,449,0.8463251670378619
validation,combined_stress,1011,SKU-003,service_aware,3,355,484,0.7334710743801653
validation,combined_stress,1011,SKU-003,service_aware,4,438,484,0.9049586776859504
validation,combined_stress,1011,SKU-003,service_aware,5,495,538,0.9200743494423792
validation,combined_stress,1012,SKU-003,independent,2,321,449,0.7149220489977728
validation,combined_stress,1012,SKU-003,independent,3,299,484,0.6177685950413223
validation,combined_stress,1012,SKU-003,independent,4,378,484,0.78099173553719
validation,combined_stress,1012,SKU-003,independent,5,418,538,0.7769516728624535
validation,combined_stress,1012,SKU-003,normal_optimized,2,218,449,0.48552338530066813
validation,combined_stress,1012,SKU-003,normal_optimized,3,169,484,0.34917355371900827
validation,combined_stress,1012,SKU-003,normal_optimized,4,254,484,0.5247933884297521
validation,combined_stress,1012,SKU-003,normal_optimized,5,253,538,0.47026022304832715
validation,combined_stress,1012,SKU-003,service_aware,2,370,449,0.8240534521158129
validation,combined_stress,1012,SKU-003,service_aware,3,364,484,0.7520661157024794
validation,combined_stress,1012,SKU-003,service_aware,4,459,484,0.9483471074380165
validation,combined_stress,1012,SKU-003,service_aware,5,485,538,0.9014869888475836
test,normal,1001,SKU-003,independent,2,349,349,1.0
test,normal,1001,SKU-003,independent,3,376,381,0.9868766404199475
test,normal,1001,SKU-003,independent,4,392,396,0.98989898989899
test,normal,1001,SKU-003,independent,5,459,463,0.9913606911447084
test,normal,1001,SKU-003,normal_optimized,2,347,349,0.994269340974212
test,normal,1001,SKU-003,normal_optimized,3,375,381,0.984251968503937
test,normal,1001,SKU-003,normal_optimized,4,392,396,0.98989898989899
test,normal,1001,SKU-003,normal_optimized,5,457,463,0.9870410367170627
test,normal,1001,SKU-003,service_aware,2,349,349,1.0
test,normal,1001,SKU-003,service_aware,3,376,381,0.9868766404199475
test,normal,1001,SKU-003,service_aware,4,392,396,0.98989898989899
test,normal,1001,SKU-003,service_aware,5,459,463,0.9913606911447084
test,normal,1002,SKU-003,independent,2,347,349,0.994269340974212
test,normal,1002,SKU-003,independent,3,378,381,0.9921259842519685
test,normal,1002,SKU-003,independent,4,395,396,0.9974747474747475
test,normal,1002,SKU-003,independent,5,459,463,0.9913606911447084
test,normal,1002,SKU-003,normal_optimized,2,345,349,0.9885386819484241
test,normal,1002,SKU-003,normal_optimized,3,374,381,0.9816272965879265
test,normal,1002,SKU-003,normal_optimized,4,395,396,0.9974747474747475
test,normal,1002,SKU-003,normal_optimized,5,456,463,0.9848812095032398
test,normal,1002,SKU-003,service_aware,2,347,349,0.994269340974212
test,normal,1002,SKU-003,service_aware,3,378,381,0.9921259842519685
test,normal,1002,SKU-003,service_aware,4,395,396,0.9974747474747475
test,normal,1002,SKU-003,service_aware,5,459,463,0.9913606911447084
test,normal,1003,SKU-003,independent,2,349,349,1.0
test,normal,1003,SKU-003,independent,3,378,381,0.9921259842519685
test,normal,1003,SKU-003,independent,4,396,396,1.0
test,normal,1003,SKU-003,independent,5,460,463,0.9935205183585313
test,normal,1003,SKU-003,normal_optimized,2,349,349,1.0
test,normal,1003,SKU-003,normal_optimized,3,375,381,0.984251968503937
test,normal,1003,SKU-003,normal_optimized,4,396,396,1.0
test,normal,1003,SKU-003,normal_optimized,5,460,463,0.9935205183585313
test,normal,1003,SKU-003,service_aware,2,349,349,1.0
test,normal,1003,SKU-003,service_aware,3,378,381,0.9921259842519685
test,normal,1003,SKU-003,service_aware,4,396,396,1.0
test,normal,1003,SKU-003,service_aware,5,460,463,0.9935205183585313
test,normal,1004,SKU-003,independent,2,348,349,0.997134670487106
test,normal,1004,SKU-003,independent,3,379,381,0.994750656167979
test,normal,1004,SKU-003,independent,4,396,396,1.0
test,normal,1004,SKU-003,independent,5,459,463,0.9913606911447084
test,normal,1004,SKU-003,normal_optimized,2,347,349,0.994269340974212
test,normal,1004,SKU-003,normal_optimized,3,377,381,0.989501312335958
test,normal,1004,SKU-003,normal_optimized,4,395,396,0.9974747474747475
test,normal,1004,SKU-003,normal_optimized,5,459,463,0.9913606911447084
test,normal,1004,SKU-003,service_aware,2,348,349,0.997134670487106
test,normal,1004,SKU-003,service_aware,3,379,381,0.994750656167979
test,normal,1004,SKU-003,service_aware,4,396,396,1.0
test,normal,1004,SKU-003,service_aware,5,459,463,0.9913606911447084
test,normal,1005,SKU-003,independent,2,347,349,0.994269340974212
test,normal,1005,SKU-003,independent,3,380,381,0.9973753280839895
test,normal,1005,SKU-003,independent,4,396,396,1.0
test,normal,1005,SKU-003,independent,5,462,463,0.9978401727861771
test,normal,1005,SKU-003,normal_optimized,2,347,349,0.994269340974212
test,normal,1005,SKU-003,normal_optimized,3,375,381,0.984251968503937
test,normal,1005,SKU-003,normal_optimized,4,396,396,1.0
test,normal,1005,SKU-003,normal_optimized,5,462,463,0.9978401727861771
test,normal,1005,SKU-003,service_aware,2,347,349,0.994269340974212
test,normal,1005,SKU-003,service_aware,3,380,381,0.9973753280839895
test,normal,1005,SKU-003,service_aware,4,396,396,1.0
test,normal,1005,SKU-003,service_aware,5,462,463,0.9978401727861771
test,normal,1006,SKU-003,independent,2,347,349,0.994269340974212
test,normal,1006,SKU-003,independent,3,380,381,0.9973753280839895
test,normal,1006,SKU-003,independent,4,396,396,1.0
test,normal,1006,SKU-003,independent,5,460,463,0.9935205183585313
test,normal,1006,SKU-003,normal_optimized,2,347,349,0.994269340974212
test,normal,1006,SKU-003,normal_optimized,3,379,381,0.994750656167979
test,normal,1006,SKU-003,normal_optimized,4,396,396,1.0
test,normal,1006,SKU-003,normal_optimized,5,460,463,0.9935205183585313
test,normal,1006,SKU-003,service_aware,2,347,349,0.994269340974212
test,normal,1006,SKU-003,service_aware,3,380,381,0.9973753280839895
test,normal,1006,SKU-003,service_aware,4,396,396,1.0
test,normal,1006,SKU-003,service_aware,5,460,463,0.9935205183585313
test,normal,1007,SKU-003,independent,2,347,349,0.994269340974212
test,normal,1007,SKU-003,independent,3,379,381,0.994750656167979
test,normal,1007,SKU-003,independent,4,394,396,0.9949494949494949
test,normal,1007,SKU-003,independent,5,460,463,0.9935205183585313
test,normal,1007,SKU-003,normal_optimized,2,347,349,0.994269340974212
test,normal,1007,SKU-003,normal_optimized,3,375,381,0.984251968503937
test,normal,1007,SKU-003,normal_optimized,4,394,396,0.9949494949494949
test,normal,1007,SKU-003,normal_optimized,5,460,463,0.9935205183585313
test,normal,1007,SKU-003,service_aware,2,347,349,0.994269340974212
test,normal,1007,SKU-003,service_aware,3,379,381,0.994750656167979
test,normal,1007,SKU-003,service_aware,4,394,396,0.9949494949494949
test,normal,1007,SKU-003,service_aware,5,460,463,0.9935205183585313
test,normal,1008,SKU-003,independent,2,349,349,1.0
test,normal,1008,SKU-003,independent,3,380,381,0.9973753280839895
test,normal,1008,SKU-003,independent,4,395,396,0.9974747474747475
test,normal,1008,SKU-003,independent,5,457,463,0.9870410367170627
test,normal,1008,SKU-003,normal_optimized,2,349,349,1.0
test,normal,1008,SKU-003,normal_optimized,3,377,381,0.989501312335958
test,normal,1008,SKU-003,normal_optimized,4,394,396,0.9949494949494949
test,normal,1008,SKU-003,normal_optimized,5,455,463,0.9827213822894169
test,normal,1008,SKU-003,service_aware,2,349,349,1.0
test,normal,1008,SKU-003,service_aware,3,380,381,0.9973753280839895
test,normal,1008,SKU-003,service_aware,4,395,396,0.9974747474747475
test,normal,1008,SKU-003,service_aware,5,457,463,0.9870410367170627
test,normal,1009,SKU-003,independent,2,346,349,0.9914040114613181
test,normal,1009,SKU-003,independent,3,377,381,0.989501312335958
test,normal,1009,SKU-003,independent,4,396,396,1.0
test,normal,1009,SKU-003,independent,5,460,463,0.9935205183585313
test,normal,1009,SKU-003,normal_optimized,2,346,349,0.9914040114613181
test,normal,1009,SKU-003,normal_optimized,3,372,381,0.9763779527559056
test,normal,1009,SKU-003,normal_optimized,4,396,396,1.0
test,normal,1009,SKU-003,normal_optimized,5,460,463,0.9935205183585313
test,normal,1009,SKU-003,service_aware,2,346,349,0.9914040114613181
test,normal,1009,SKU-003,service_aware,3,377,381,0.989501312335958
test,normal,1009,SKU-003,service_aware,4,396,396,1.0
test,normal,1009,SKU-003,service_aware,5,460,463,0.9935205183585313
test,normal,1010,SKU-003,independent,2,349,349,1.0
test,normal,1010,SKU-003,independent,3,379,381,0.994750656167979
test,normal,1010,SKU-003,independent,4,396,396,1.0
test,normal,1010,SKU-003,independent,5,459,463,0.9913606911447084
test,normal,1010,SKU-003,normal_optimized,2,347,349,0.994269340974212
test,normal,1010,SKU-003,normal_optimized,3,379,381,0.994750656167979
test,normal,1010,SKU-003,normal_optimized,4,396,396,1.0
test,normal,1010,SKU-003,normal_optimized,5,459,463,0.9913606911447084
test,normal,1010,SKU-003,service_aware,2,349,349,1.0
test,normal,1010,SKU-003,service_aware,3,379,381,0.994750656167979
test,normal,1010,SKU-003,service_aware,4,396,396,1.0
test,normal,1010,SKU-003,service_aware,5,459,463,0.9913606911447084
test,normal,1011,SKU-003,independent,2,346,349,0.9914040114613181
test,normal,1011,SKU-003,independent,3,374,381,0.9816272965879265
test,normal,1011,SKU-003,independent,4,389,396,0.9823232323232324
test,normal,1011,SKU-003,independent,5,461,463,0.9956803455723542
test,normal,1011,SKU-003,normal_optimized,2,346,349,0.9914040114613181
test,normal,1011,SKU-003,normal_optimized,3,374,381,0.9816272965879265
test,normal,1011,SKU-003,normal_optimized,4,389,396,0.9823232323232324
test,normal,1011,SKU-003,normal_optimized,5,459,463,0.9913606911447084
test,normal,1011,SKU-003,service_aware,2,346,349,0.9914040114613181
test,normal,1011,SKU-003,service_aware,3,374,381,0.9816272965879265
test,normal,1011,SKU-003,service_aware,4,389,396,0.9823232323232324
test,normal,1011,SKU-003,service_aware,5,461,463,0.9956803455723542
test,normal,1012,SKU-003,independent,2,347,349,0.994269340974212
test,normal,1012,SKU-003,independent,3,381,381,1.0
test,normal,1012,SKU-003,independent,4,394,396,0.9949494949494949
test,normal,1012,SKU-003,independent,5,460,463,0.9935205183585313
test,normal,1012,SKU-003,normal_optimized,2,347,349,0.994269340974212
test,normal,1012,SKU-003,normal_optimized,3,380,381,0.9973753280839895
test,normal,1012,SKU-003,normal_optimized,4,392,396,0.98989898989899
test,normal,1012,SKU-003,normal_optimized,5,460,463,0.9935205183585313
test,normal,1012,SKU-003,service_aware,2,347,349,0.994269340974212
test,normal,1012,SKU-003,service_aware,3,381,381,1.0
test,normal,1012,SKU-003,service_aware,4,394,396,0.9949494949494949
test,normal,1012,SKU-003,service_aware,5,460,463,0.9935205183585313
test,demand_spike,1001,SKU-003,independent,2,394,428,0.9205607476635514
test,demand_spike,1001,SKU-003,independent,3,429,455,0.9428571428571428
test,demand_spike,1001,SKU-003,independent,4,446,474,0.9409282700421941
test,demand_spike,1001,SKU-003,independent,5,514,543,0.9465930018416207
test,demand_spike,1001,SKU-003,normal_optimized,2,360,428,0.8411214953271028
test,demand_spike,1001,SKU-003,normal_optimized,3,379,455,0.832967032967033
test,demand_spike,1001,SKU-003,normal_optimized,4,407,474,0.8586497890295358
test,demand_spike,1001,SKU-003,normal_optimized,5,474,543,0.8729281767955801
test,demand_spike,1001,SKU-003,service_aware,2,405,428,0.9462616822429907
test,demand_spike,1001,SKU-003,service_aware,3,434,455,0.9538461538461539
test,demand_spike,1001,SKU-003,service_aware,4,457,474,0.9641350210970464
test,demand_spike,1001,SKU-003,service_aware,5,524,543,0.9650092081031307
test,demand_spike,1002,SKU-003,independent,2,383,428,0.8948598130841121
test,demand_spike,1002,SKU-003,independent,3,429,455,0.9428571428571428
test,demand_spike,1002,SKU-003,independent,4,453,474,0.9556962025316456
test,demand_spike,1002,SKU-003,independent,5,514,543,0.9465930018416207
test,demand_spike,1002,SKU-003,normal_optimized,2,352,428,0.822429906542056
test,demand_spike,1002,SKU-003,normal_optimized,3,365,455,0.8021978021978022
test,demand_spike,1002,SKU-003,normal_optimized,4,437,474,0.9219409282700421
test,demand_spike,1002,SKU-003,normal_optimized,5,486,543,0.8950276243093923
test,demand_spike,1002,SKU-003,service_aware,2,396,428,0.9252336448598131
test,demand_spike,1002,SKU-003,service_aware,3,440,455,0.967032967032967
test,demand_spike,1002,SKU-003,service_aware,4,453,474,0.9556962025316456
test,demand_spike,1002,SKU-003,service_aware,5,523,543,0.9631675874769797
test,demand_spike,1003,SKU-003,independent,2,409,428,0.955607476635514
test,demand_spike,1003,SKU-003,independent,3,429,455,0.9428571428571428
test,demand_spike,1003,SKU-003,independent,4,457,474,0.9641350210970464
test,demand_spike,1003,SKU-003,independent,5,538,543,0.990791896869245
test,demand_spike,1003,SKU-003,normal_optimized,2,373,428,0.8714953271028038
test,demand_spike,1003,SKU-003,normal_optimized,3,349,455,0.7670329670329671
test,demand_spike,1003,SKU-003,normal_optimized,4,440,474,0.9282700421940928
test,demand_spike,1003,SKU-003,normal_optimized,5,504,543,0.9281767955801105
test,demand_spike,1003,SKU-003,service_aware,2,416,428,0.9719626168224299
test,demand_spike,1003,SKU-003,service_aware,3,431,455,0.9472527472527472
test,demand_spike,1003,SKU-003,service_aware,4,457,474,0.9641350210970464
test,demand_spike,1003,SKU-003,service_aware,5,538,543,0.990791896869245
test,demand_spike,1004,SKU-003,independent,2,397,428,0.927570093457944
test,demand_spike,1004,SKU-003,independent,3,422,455,0.9274725274725275
test,demand_spike,1004,SKU-003,independent,4,459,474,0.9683544303797469
test,demand_spike,1004,SKU-003,independent,5,525,543,0.9668508287292817
test,demand_spike,1004,SKU-003,normal_optimized,2,349,428,0.8154205607476636
test,demand_spike,1004,SKU-003,normal_optimized,3,374,455,0.8219780219780219
test,demand_spike,1004,SKU-003,normal_optimized,4,434,474,0.9156118143459916
test,demand_spike,1004,SKU-003,normal_optimized,5,483,543,0.8895027624309392
test,demand_spike,1004,SKU-003,service_aware,2,399,428,0.9322429906542056
test,demand_spike,1004,SKU-003,service_aware,3,432,455,0.9494505494505494
test,demand_spike,1004,SKU-003,service_aware,4,456,474,0.9620253164556962
test,demand_spike,1004,SKU-003,service_aware,5,533,543,0.9815837937384899
test,demand_spike,1005,SKU-003,independent,2,401,428,0.9369158878504673
test,demand_spike,1005,SKU-003,independent,3,431,455,0.9472527472527472
test,demand_spike,1005,SKU-003,independent,4,454,474,0.9578059071729957
test,demand_spike,1005,SKU-003,independent,5,514,543,0.9465930018416207
test,demand_spike,1005,SKU-003,normal_optimized,2,361,428,0.8434579439252337
test,demand_spike,1005,SKU-003,normal_optimized,3,370,455,0.8131868131868132
test,demand_spike,1005,SKU-003,normal_optimized,4,428,474,0.9029535864978903
test,demand_spike,1005,SKU-003,normal_optimized,5,482,543,0.8876611418047882
test,demand_spike,1005,SKU-003,service_aware,2,402,428,0.9392523364485982
test,demand_spike,1005,SKU-003,service_aware,3,435,455,0.9560439560439561
test,demand_spike,1005,SKU-003,service_aware,4,459,474,0.9683544303797469
test,demand_spike,1005,SKU-003,service_aware,5,528,543,0.9723756906077348
test,demand_spike,1006,SKU-003,independent,2,407,428,0.9509345794392523
test,demand_spike,1006,SKU-003,independent,3,436,455,0.9582417582417583
test,demand_spike,1006,SKU-003,independent,4,449,474,0.9472573839662447
test,demand_spike,1006,SKU-003,independent,5,525,543,0.9668508287292817
test,demand_spike,1006,SKU-003,normal_optimized,2,380,428,0.8878504672897196
test,demand_spike,1006,SKU-003,normal_optimized,3,389,455,0.8549450549450549
test,demand_spike,1006,SKU-003,normal_optimized,4,447,474,0.9430379746835443
test,demand_spike,1006,SKU-003,normal_optimized,5,481,543,0.8858195211786372
test,demand_spike,1006,SKU-003,service_aware,2,409,428,0.955607476635514
test,demand_spike,1006,SKU-003,service_aware,3,437,455,0.9604395604395605
test,demand_spike,1006,SKU-003,service_aware,4,449,474,0.9472573839662447
test,demand_spike,1006,SKU-003,service_aware,5,525,543,0.9668508287292817
test,demand_spike,1007,SKU-003,independent,2,383,428,0.8948598130841121
test,demand_spike,1007,SKU-003,independent,3,438,455,0.9626373626373627
test,demand_spike,1007,SKU-003,independent,4,456,474,0.9620253164556962
test,demand_spike,1007,SKU-003,independent,5,524,543,0.9650092081031307
test,demand_spike,1007,SKU-003,normal_optimized,2,336,428,0.7850467289719626
test,demand_spike,1007,SKU-003,normal_optimized,3,368,455,0.8087912087912088
test,demand_spike,1007,SKU-003,normal_optimized,4,436,474,0.919831223628692
test,demand_spike,1007,SKU-003,normal_optimized,5,481,543,0.8858195211786372
test,demand_spike,1007,SKU-003,service_aware,2,385,428,0.8995327102803738
test,demand_spike,1007,SKU-003,service_aware,3,448,455,0.9846153846153847
test,demand_spike,1007,SKU-003,service_aware,4,456,474,0.9620253164556962
test,demand_spike,1007,SKU-003,service_aware,5,537,543,0.988950276243094
test,demand_spike,1008,SKU-003,independent,2,415,428,0.969626168224299
test,demand_spike,1008,SKU-003,independent,3,443,455,0.9736263736263736
test,demand_spike,1008,SKU-003,independent,4,455,474,0.959915611814346
test,demand_spike,1008,SKU-003,independent,5,526,543,0.9686924493554327
test,demand_spike,1008,SKU-003,normal_optimized,2,381,428,0.8901869158878505
test,demand_spike,1008,SKU-003,normal_optimized,3,370,455,0.8131868131868132
test,demand_spike,1008,SKU-003,normal_optimized,4,431,474,0.9092827004219409
test,demand_spike,1008,SKU-003,normal_optimized,5,489,543,0.9005524861878453
test,demand_spike,1008,SKU-003,service_aware,2,416,428,0.9719626168224299
test,demand_spike,1008,SKU-003,service_aware,3,444,455,0.9758241758241758
test,demand_spike,1008,SKU-003,service_aware,4,456,474,0.9620253164556962
test,demand_spike,1008,SKU-003,service_aware,5,528,543,0.9723756906077348
test,demand_spike,1009,SKU-003,independent,2,395,428,0.9228971962616822
test,demand_spike,1009,SKU-003,independent,3,432,455,0.9494505494505494
test,demand_spike,1009,SKU-003,independent,4,458,474,0.9662447257383966
test,demand_spike,1009,SKU-003,independent,5,527,543,0.9705340699815838
test,demand_spike,1009,SKU-003,normal_optimized,2,360,428,0.8411214953271028
test,demand_spike,1009,SKU-003,normal_optimized,3,378,455,0.8307692307692308
test,demand_spike,1009,SKU-003,normal_optimized,4,435,474,0.9177215189873418
test,demand_spike,1009,SKU-003,normal_optimized,5,460,543,0.8471454880294659
test,demand_spike,1009,SKU-003,service_aware,2,405,428,0.9462616822429907
test,demand_spike,1009,SKU-003,service_aware,3,435,455,0.9560439560439561
test,demand_spike,1009,SKU-003,service_aware,4,458,474,0.9662447257383966
test,demand_spike,1009,SKU-003,service_aware,5,531,543,0.9779005524861878
test,demand_spike,1010,SKU-003,independent,2,384,428,0.897196261682243
test,demand_spike,1010,SKU-003,independent,3,433,455,0.9516483516483516
test,demand_spike,1010,SKU-003,independent,4,462,474,0.9746835443037974
test,demand_spike,1010,SKU-003,independent,5,514,543,0.9465930018416207
test,demand_spike,1010,SKU-003,normal_optimized,2,360,428,0.8411214953271028
test,demand_spike,1010,SKU-003,normal_optimized,3,373,455,0.8197802197802198
test,demand_spike,1010,SKU-003,normal_optimized,4,419,474,0.8839662447257384
test,demand_spike,1010,SKU-003,normal_optimized,5,475,543,0.8747697974217311
test,demand_spike,1010,SKU-003,service_aware,2,409,428,0.955607476635514
test,demand_spike,1010,SKU-003,service_aware,3,443,455,0.9736263736263736
test,demand_spike,1010,SKU-003,service_aware,4,463,474,0.9767932489451476
test,demand_spike,1010,SKU-003,service_aware,5,515,543,0.9484346224677717
test,demand_spike,1011,SKU-003,independent,2,398,428,0.9299065420560748
test,demand_spike,1011,SKU-003,independent,3,425,455,0.9340659340659341
test,demand_spike,1011,SKU-003,independent,4,439,474,0.9261603375527426
test,demand_spike,1011,SKU-003,independent,5,511,543,0.9410681399631676
test,demand_spike,1011,SKU-003,normal_optimized,2,349,428,0.8154205607476636
