receipt_id,node_id,sku,dispatch_date,receipt_date,quantity
1587,5,SKU-003,2025-01-10,2025-01-13,96
1588,5,SKU-003,2025-01-20,2025-01-21,51
1589,5,SKU-003,2025-01-30,2025-02-02,51
1590,5,SKU-003,2025-02-09,2025-02-12,42
1591,5,SKU-003,2025-02-19,2025-02-20,74
1592,5,SKU-003,2025-03-01,2025-03-04,71
1593,5,SKU-003,2025-03-11,2025-03-12,92
1594,5,SKU-003,2025-03-21,2025-03-23,73
1595,5,SKU-003,2025-03-31,2025-04-01,49
1596,5,SKU-003,2025-04-10,2025-04-11,84
1597,5,SKU-003,2025-04-20,2025-04-21,50
1598,5,SKU-003,2025-04-30,2025-05-01,92
1599,5,SKU-003,2025-05-10,2025-05-12,37
1600,5,SKU-003,2025-05-20,2025-05-21,59
1601,5,SKU-003,2025-05-30,2025-05-31,98
